Gene ID
ENSG00000196839
ENSG00000113552
ENSG00000142892
ENSG00000008311
ENSG00000214160
ENSG00000110719
ENSG00000179913
ENSG00000162813
ENSG00000163624
ENSG00000198721
ENSG00000136371
ENSG00000128050
ENSG00000167283
ENSG00000170340
ENSG00000147155
ENSG00000144908
ENSG00000036530
ENSG00000173175
ENSG00000118094
ENSG00000241644
ENSG00000110721
ENSG00000174233
ENSG00000100288
ENSG00000139629
ENSG00000169239
ENSG00000177239
ENSG00000027847
ENSG00000121281
ENSG00000155897
ENSG00000162104
ENSG00000166165
ENSG00000104879
ENSG00000237289
ENSG00000131730
ENSG00000166743
ENSG00000196616
ENSG00000248144
ENSG00000172955
ENSG00000093010
ENSG00000135940
ENSG00000111775
ENSG00000161281
ENSG00000112695
ENSG00000080819
ENSG00000021826
ENSG00000110090
ENSG00000205560
ENSG00000157184
ENSG00000095321
ENSG00000127837
ENSG00000062485
ENSG00000129673
ENSG00000171793
ENSG00000160870
ENSG00000197838
ENSG00000197408
ENSG00000108242
ENSG00000280905
ENSG00000282966
ENSG00000283284
ENSG00000100197
ENSG00000272532
ENSG00000275211
ENSG00000130649
ENSG00000197446
ENSG00000239900
ENSG00000140459
ENSG00000160882
ENSG00000179142
ENSG00000137869
ENSG00000235134
ENSG00000232414
ENSG00000206338
ENSG00000198457
ENSG00000231852
ENSG00000233151
ENSG00000035687
ENSG00000111012
ENSG00000001630
ENSG00000065357
ENSG00000145214
ENSG00000110887
ENSG00000123454
ENSG00000167969
ENSG00000156136
ENSG00000129187
ENSG00000132437
ENSG00000244038
ENSG00000114956
ENSG00000172893
ENSG00000183044
ENSG00000147647
ENSG00000168393
ENSG00000172482
ENSG00000127884
ENSG00000074800
ENSG00000111674
ENSG00000162433
ENSG00000148218
ENSG00000023330
ENSG00000158578
ENSG00000182197
ENSG00000151348
ENSG00000162694
ENSG00000012232
ENSG00000165092
ENSG00000111275
ENSG00000103876
ENSG00000169710
ENSG00000006534
ENSG00000132746
ENSG00000160752
ENSG00000143149
ENSG00000066926
ENSG00000072210
ENSG00000149925
ENSG00000091483
ENSG00000179918
ENSG00000086475
ENSG00000182621
ENSG00000101892
ENSG00000088451
ENSG00000162882
ENSG00000136877
ENSG00000118298
ENSG00000241878
ENSG00000108839
ENSG00000163295
ENSG00000162551
ENSG00000163283
ENSG00000179163
ENSG00000001036
ENSG00000128683
ENSG00000136750
ENSG00000135454
ENSG00000141429
ENSG00000111640
ENSG00000159131
